iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Italy,2023,12,12,1.6877742413809192E8,3.4157205883374638E10,1.9233914047733035E12,1.6877742413809207E11,GMIE-100
,Monaco,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Malta,2023,12,12,2638.989728045346,274693.3605784732,5906746.7280761255,2638989.728045346,GMIE-100
,San Marino,2023,12,12,12013.243282289874,1509746.336275796,7.863750671965341E7,1.2013243282289878E7,GMIE-100
,Vatican City,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Croatia,2023,12,12,515899.4959685165,3.4475603634185653E9,1.94384798162007E11,5.158994959685169E8,GMIE-100
,Albania,2023,12,12,1.0349302203552667E7,1.5466179145881488E9,9.565875014152866E10,1.0349302203552668E10,GMIE-100
,Bosnia & Herzegovina,2023,12,12,225258.93912272336,2.8773538824217286E9,1.599616137227655E11,2.2525893912272355E8,GMIE-100
,Montenegro,2023,12,12,12907.721521789894,3.0892719988519E8,1.875627559877673E10,1.2907721521789897E7,GMIE-100
,Serbia,2023,12,12,228299.84241034658,3.3187928690986238E9,1.827065449404895E11,2.282998424103467E8,GMIE-100
,Greece,2023,12,12,2.981275020097187E8,1.2009148399231604E10,7.40167292696516E11,2.981275020097187E11,GMIE-100
,Macedonia,2023,12,12,3929547.833051173,8.329500056644708E8,4.8174184252235565E10,3.92954783305117E9,GMIE-100
,Kosovo,2023,12,12,720667.0817301708,8.476500917958604E8,4.706669209459562E10,7.206670817301649E8,GMIE-100
,Bulgaria,2023,12,12,1.566405747132871E7,5.323883994559638E9,2.4683086556513278E11,1.5664057471328728E10,GMIE-100
,Portugal (Azores),2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Portugal,2023,12,12,9.242597692095797E7,3.5470154393554173E9,1.979384529626775E11,9.242597692095786E10,GMIE-100
,Gibraltar,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Spain,2023,12,12,5.965382716579607E8,2.6177793606227966E10,1.38556613634019E12,5.965382716579603E11,GMIE-100
,France,2023,12,12,7.777306657552896E7,1.466054483813991E10,7.098984196949401E11,7.777306657552888E10,GMIE-100
,Svalbard,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Sweden,2023,12,12,3.0302391543325E8,9.670783502730167E9,3.030239154332497E11,3.030239154332497E11,GMIE-100
,Denmark,2023,12,12,1.3766993869705993E8,4.376748265802149E9,1.3766993869706003E11,1.3766993869706003E11,GMIE-100
,Estonia,2023,12,12,1.1670701171789767E8,3.524250913458109E9,1.1670701171789774E11,1.1670701171789774E11,GMIE-100
,Latvia,2023,12,12,2.809609268369125E8,7.655246175581392E9,2.8096092683691296E11,2.8096092683691296E11,GMIE-100
,Lithuania,2023,12,12,4.510448101831261E8,1.1610428491495804E10,4.5104481018312573E11,4.5104481018312573E11,GMIE-100
,Belarus,2023,12,12,8.932968774427943E7,2.299498134613624E9,8.93296877442794E10,8.93296877442794E10,GMIE-100
,Poland,2023,12,12,2.507458986892767E8,6.485750527271028E9,2.5779242349372015E11,2.5074589868927667E11,GMIE-100
,Germany,2023,12,12,3.974100113603412E8,1.5401671085393087E10,6.396940498069276E11,3.974100113603409E11,GMIE-100
,Czechia,2023,12,12,1.0235376829967852E8,8.292324904714938E9,3.507598992074255E11,1.0235376829967886E11,GMIE-100
,Slovakia,2023,12,12,35920.36169709069,4.0988444722173376E9,1.8730498769306735E11,3.592036169709064E7,GMIE-100
,Hungary,2023,12,12,451081.7297546643,2.0762843096192899E9,1.0809088577211691E11,4.510817297546646E8,GMIE-100
,Slovenia,2023,12,12,45647.09323004363,1.087042383665516E9,5.4417291505786804E10,4.5647093230043665E7,GMIE-100
,Austria,2023,12,12,370041.2170661689,4.410527401581989E9,2.0024628848396646E11,3.700412170661676E8,GMIE-100
,Dragonja River Mouth,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Switzerland,2023,12,12,399851.5763365936,2.1877152146355596E9,9.941458614419702E10,3.9985157633659256E8,GMIE-100
,Liechtenstein,2023,12,12,0.0,2.18175102126562E7,9.982974587677863E8,0.0,GMIE-100
,Luxembourg,2023,12,12,285754.3733220647,5.2857218696496E7,2.10879278149567E9,2.857543733220655E8,GMIE-100
,Netherlands,2023,12,12,6.797718504516008E7,1.8989781156546214E9,6.797718504516024E10,6.797718504516024E10,GMIE-100
,Belgium,2023,12,12,4.355375633447198E7,1.1029304288897955E9,4.421408454049083E10,4.355375633447193E10,GMIE-100
,United Kingdom,2023,12,12,3.775265323818479E7,1.0725977479607294E9,3.775284730842433E10,3.7752653238184654E10,GMIE-100
,Jersey,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guernsey,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Ireland,2023,12,12,1.68226982649601E7,4.7241081823279446E8,1.6822698264960085E10,1.6822698264960085E10,GMIE-100
,Isle of Man,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Faroe Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Iceland,2023,12,12,308440.8536688761,2.1867907275869727E7,3.084408536688762E8,3.084408536688762E8,GMIE-100
,Jan Mayen,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2023,12,12,5.593867255993047E8,2.9208905638551777E10,5.595295250956128E11,5.593867255993047E11,GMIE-100
,Russia,2023,12,12,815.8913396311822,24490.323234173273,815891.3396311821,815891.3396311821,GMIE-100
